Code du département;Libellé du département;Libellé de la section électorale;Code de la commune;Libellé de la commune;Code du b.vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Liste;Nuance Liste;Libellé Abrégé Liste;Libellé Etendu Liste;Nom Tête de Liste;Voix;% Voix/Ins;% Voix/Exp;Code Officiel EPCI;Nom Officiel EPCI;Code Officiel Région;Nom Officiel Région;Localisation
49;Maine-et-Loire;Maine-et-Loire;49301;Sèvremoine;3;1215;894;73,58;321;26,42;11;0.91;3.43;7;0.58;2.18;303;24.94;94.39;7;LUG;PRINTEMPS DES PDL;Printemps des Pays de la Loire;GAROT Guillaume;31;2.55;10.23;200060010;CA Mauges Communauté;52;Pays de la Loire;47.122918,-0.993522
49;Maine-et-Loire;Maine-et-Loire;49301;Sèvremoine;4;1013;689;68,02;324;31,98;13;1.28;4.01;6;0.59;1.85;305;30.11;94.14;2;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;LE BELLER Eddy;5;0.49;1.64;200060010;CA Mauges Communauté;52;Pays de la Loire;47.145954,-1.164809
49;Maine-et-Loire;Maine-et-Loire;49301;Sèvremoine;8;895;653;72,96;242;27,04;6;0.67;2.48;4;0.45;1.65;232;25.92;95.87;4;LUC;REGION TOUS LES PROGRES;LA REGION DE TOUS LES PROGRES;DE RUGY François;28;3.13;12.07;200060010;CA Mauges Communauté;52;Pays de la Loire;47.091927,-1.065455
49;Maine-et-Loire;Maine-et-Loire;49301;Sèvremoine;12;1351;1026;75,94;325;24,06;11;0.81;3.38;5;0.37;1.54;309;22.87;95.08;2;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;LE BELLER Eddy;11;0.81;3.56;200060010;CA Mauges Communauté;52;Pays de la Loire;47.145011,-1.16381
49;Maine-et-Loire;Maine-et-Loire;49307;Loire-Authion;5;1223;919;75,14;304;24,86;7;0.57;2.3;7;0.57;2.3;290;23.71;95.39;2;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;LE BELLER Eddy;7;0.57;2.41;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.49831,-0.318928
49;Maine-et-Loire;Maine-et-Loire;49307;Loire-Authion;6;1006;712;70,78;294;29,22;16;1.59;5.44;6;0.6;2.04;272;27.04;92.52;3;LDIV;UN NÔTRE MONDE;UN NÔTRE MONDE PAYS DE LA LOIRE;RIGAUDEAU Linda;0;0.0;0.0;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.457844,-0.396251
49;Maine-et-Loire;Maine-et-Loire;49307;Loire-Authion;9;836;617;73,8;219;26,2;4;0.48;1.83;0;0.0;0.0;215;25.72;98.17;1;LUGE;L'ECOLOGIE ENSEMBLE, SOLI;L'ECOLOGIE ENSEMBLE, SOLIDAIRE ET CITOYENNE;ORPHELIN Matthieu;55;6.58;25.58;244900015;CU Angers Loire Métropole;52;Pays de la Loire;
49;Maine-et-Loire;Maine-et-Loire;49307;Loire-Authion;10;947;585;61,77;362;38,23;7;0.74;1.93;6;0.63;1.66;349;36.85;96.41;2;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;LE BELLER Eddy;8;0.84;2.29;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.409376,-0.321772
49;Maine-et-Loire;Maine-et-Loire;49308;Saint-Melaine-sur-Aubance;1;846;572;67,61;274;32,39;9;1.06;3.28;6;0.71;2.19;259;30.61;94.53;6;LDSV;DEBOUT LES PDL;Debout les Pays de la loire-liste d'union;BAYLE DE JESSÉ Cécile;7;0.83;2.7;200071553;CC Loire Layon Aubance;52;Pays de la Loire;
49;Maine-et-Loire;Maine-et-Loire;49323;Verrières-en-Anjou;2;803;501;62,39;302;37,61;9;1.12;2.98;7;0.87;2.32;286;35.62;94.7;7;LUG;PRINTEMPS DES PDL;Printemps des Pays de la Loire;GAROT Guillaume;27;3.36;9.44;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.522091,-0.465767
49;Maine-et-Loire;Maine-et-Loire;49323;Verrières-en-Anjou;4;822;551;67,03;271;32,97;4;0.49;1.48;7;0.85;2.58;260;31.63;95.94;2;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;LE BELLER Eddy;9;1.09;3.46;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.522091,-0.465767
49;Maine-et-Loire;Maine-et-Loire;49323;Verrières-en-Anjou;7;724;507;70,03;217;29,97;9;1.24;4.15;3;0.41;1.38;205;28.31;94.47;6;LDSV;DEBOUT LES PDL;Debout les Pays de la loire-liste d'union;BAYLE DE JESSÉ Cécile;8;1.1;3.9;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.524259,-0.438697
49;Maine-et-Loire;Maine-et-Loire;49328;Saumur;2;1040;683;65,67;357;34,33;7;0.67;1.96;4;0.38;1.12;346;33.27;96.92;8;LRN;POUR UNE REGION QUI VOUS;POUR UNE REGION QUI VOUS PROTEGE-Liste soutenue par le Rassemblement National;JUVIN Hervé;50;4.81;14.45;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.260621,-0.076485
49;Maine-et-Loire;Maine-et-Loire;49328;Saumur;3;1021;721;70,62;300;29,38;1;0.1;0.33;7;0.69;2.33;292;28.6;97.33;6;LDSV;DEBOUT LES PDL;Debout les Pays de la loire-liste d'union;BAYLE DE JESSÉ Cécile;10;0.98;3.42;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.259793,-0.075477
49;Maine-et-Loire;Maine-et-Loire;49328;Saumur;10;914;627;68,6;287;31,4;5;0.55;1.74;7;0.77;2.44;275;30.09;95.82;3;LDIV;UN NÔTRE MONDE;UN NÔTRE MONDE PAYS DE LA LOIRE;RIGAUDEAU Linda;0;0.0;0.0;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.24471,-0.094089
49;Maine-et-Loire;Maine-et-Loire;49328;Saumur;10;914;627;68,6;287;31,4;5;0.55;1.74;7;0.77;2.44;275;30.09;95.82;7;LUG;PRINTEMPS DES PDL;Printemps des Pays de la Loire;GAROT Guillaume;50;5.47;18.18;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.24471,-0.094089
49;Maine-et-Loire;Maine-et-Loire;49328;Saumur;12;1373;994;72,4;379;27,6;7;0.51;1.85;6;0.44;1.58;366;26.66;96.57;6;LDSV;DEBOUT LES PDL;Debout les Pays de la loire-liste d'union;BAYLE DE JESSÉ Cécile;9;0.66;2.46;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.244294,-0.094127
49;Maine-et-Loire;Maine-et-Loire;49328;Saumur;16;913;676;74,04;237;25,96;9;0.99;3.8;6;0.66;2.53;222;24.32;93.67;3;LDIV;UN NÔTRE MONDE;UN NÔTRE MONDE PAYS DE LA LOIRE;RIGAUDEAU Linda;0;0.0;0.0;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.278247,-0.079827
49;Maine-et-Loire;Maine-et-Loire;49328;Saumur;16;913;676;74,04;237;25,96;9;0.99;3.8;6;0.66;2.53;222;24.32;93.67;4;LUC;REGION TOUS LES PROGRES;LA REGION DE TOUS LES PROGRES;DE RUGY François;20;2.19;9.01;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.278247,-0.079827
49;Maine-et-Loire;Maine-et-Loire;49328;Saumur;19;314;185;58,92;129;41,08;3;0.96;2.33;1;0.32;0.78;125;39.81;96.9;6;LDSV;DEBOUT LES PDL;Debout les Pays de la loire-liste d'union;BAYLE DE JESSÉ Cécile;5;1.59;4.0;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.24095,-0.023414
49;Maine-et-Loire;Maine-et-Loire;49331;Segré-en-Anjou-Bleu;3;981;697;71,05;284;28,95;7;0.71;2.46;7;0.71;2.46;270;27.52;95.07;3;LDIV;UN NÔTRE MONDE;UN NÔTRE MONDE PAYS DE LA LOIRE;RIGAUDEAU Linda;0;0.0;0.0;244900809;CC Anjou Bleu Communauté;52;Pays de la Loire;47.679867,-0.799899
49;Maine-et-Loire;Maine-et-Loire;49331;Segré-en-Anjou-Bleu;3;981;697;71,05;284;28,95;7;0.71;2.46;7;0.71;2.46;270;27.52;95.07;5;LUCD;UNION DE LA DROITE ET DU;UNION DE LA DROITE ET DU CENTRE;MORANÇAIS Christelle;110;11.21;40.74;244900809;CC Anjou Bleu Communauté;52;Pays de la Loire;47.679867,-0.799899
49;Maine-et-Loire;Maine-et-Loire;49331;Segré-en-Anjou-Bleu;11;673;504;74,89;169;25,11;7;1.04;4.14;3;0.45;1.78;159;23.63;94.08;7;LUG;PRINTEMPS DES PDL;Printemps des Pays de la Loire;GAROT Guillaume;41;6.09;25.79;244900809;CC Anjou Bleu Communauté;52;Pays de la Loire;47.719582,-0.903687
49;Maine-et-Loire;Maine-et-Loire;49331;Segré-en-Anjou-Bleu;13;130;83;63,85;47;36,15;2;1.54;4.26;0;0.0;0.0;45;34.62;95.74;6;LDSV;DEBOUT LES PDL;Debout les Pays de la loire-liste d'union;BAYLE DE JESSÉ Cécile;4;3.08;8.89;244900809;CC Anjou Bleu Communauté;52;Pays de la Loire;47.728574,-0.744084
49;Maine-et-Loire;Maine-et-Loire;49331;Segré-en-Anjou-Bleu;19;464;311;67,03;153;32,97;10;2.16;6.54;4;0.86;2.61;139;29.96;90.85;5;LUCD;UNION DE LA DROITE ET DU;UNION DE LA DROITE ET DU CENTRE;MORANÇAIS Christelle;62;13.36;44.6;244900809;CC Anjou Bleu Communauté;52;Pays de la Loire;47.637736,-0.856519
49;Maine-et-Loire;Maine-et-Loire;49333;Seiches-sur-le-Loir;2;1110;827;74,5;283;25,5;9;0.81;3.18;5;0.45;1.77;269;24.23;95.05;4;LUC;REGION TOUS LES PROGRES;LA REGION DE TOUS LES PROGRES;DE RUGY François;19;1.71;7.06;200068955;CC Anjou Loir et Sarthe;52;Pays de la Loire;47.574131,-0.358637
49;Maine-et-Loire;Maine-et-Loire;49336;Somloire;1;636;443;69,65;193;30,35;7;1.1;3.63;1;0.16;0.52;185;29.09;95.85;7;LUG;PRINTEMPS DES PDL;Printemps des Pays de la Loire;GAROT Guillaume;7;1.1;3.78;200071678;CA du Choletais;52;Pays de la Loire;47.033738,-0.608257
49;Maine-et-Loire;Maine-et-Loire;49345;Bellevigne-en-Layon;2;500;338;67,6;162;32,4;8;1.6;4.94;3;0.6;1.85;151;30.2;93.21;3;LDIV;UN NÔTRE MONDE;UN NÔTRE MONDE PAYS DE LA LOIRE;RIGAUDEAU Linda;0;0.0;0.0;200071553;CC Loire Layon Aubance;52;Pays de la Loire;47.267052,-0.503136
49;Maine-et-Loire;Maine-et-Loire;49345;Bellevigne-en-Layon;4;607;418;68,86;189;31,14;3;0.49;1.59;7;1.15;3.7;179;29.49;94.71;6;LDSV;DEBOUT LES PDL;Debout les Pays de la loire-liste d'union;BAYLE DE JESSÉ Cécile;6;0.99;3.35;200071553;CC Loire Layon Aubance;52;Pays de la Loire;47.294948,-0.576363
49;Maine-et-Loire;Maine-et-Loire;49353;Trélazé;3;1082;847;78,28;235;21,72;12;1.11;5.11;6;0.55;2.55;217;20.06;92.34;3;LDIV;UN NÔTRE MONDE;UN NÔTRE MONDE PAYS DE LA LOIRE;RIGAUDEAU Linda;0;0.0;0.0;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.446525,-0.466576
49;Maine-et-Loire;Maine-et-Loire;49353;Trélazé;4;1038;753;72,54;285;27,46;8;0.77;2.81;2;0.19;0.7;275;26.49;96.49;7;LUG;PRINTEMPS DES PDL;Printemps des Pays de la Loire;GAROT Guillaume;50;4.82;18.18;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.446334,-0.466589
49;Maine-et-Loire;Maine-et-Loire;49353;Trélazé;5;1024;734;71,68;290;28,32;2;0.2;0.69;2;0.2;0.69;286;27.93;98.62;4;LUC;REGION TOUS LES PROGRES;LA REGION DE TOUS LES PROGRES;DE RUGY François;19;1.86;6.64;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.445685,-0.506721
49;Maine-et-Loire;Maine-et-Loire;49353;Trélazé;8;1006;701;69,68;305;30,32;2;0.2;0.66;3;0.3;0.98;300;29.82;98.36;1;LUGE;L'ECOLOGIE ENSEMBLE, SOLI;L'ECOLOGIE ENSEMBLE, SOLIDAIRE ET CITOYENNE;ORPHELIN Matthieu;76;7.55;25.33;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.446282,-0.49622
49;Maine-et-Loire;Maine-et-Loire;49353;Trélazé;8;1006;701;69,68;305;30,32;2;0.2;0.66;3;0.3;0.98;300;29.82;98.36;4;LUC;REGION TOUS LES PROGRES;LA REGION DE TOUS LES PROGRES;DE RUGY François;19;1.89;6.33;244900015;CU Angers Loire Métropole;52;Pays de la Loire;47.446282,-0.49622
49;Maine-et-Loire;Maine-et-Loire;49364;Vaudelnay;1;844;625;74,05;219;25,95;13;1.54;5.94;9;1.07;4.11;197;23.34;89.95;6;LDSV;DEBOUT LES PDL;Debout les Pays de la loire-liste d'union;BAYLE DE JESSÉ Cécile;11;1.3;5.58;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.139379,-0.206872
49;Maine-et-Loire;Maine-et-Loire;49367;Erdre-en-Anjou;2;880;666;75,68;214;24,32;5;0.57;2.34;3;0.34;1.4;206;23.41;96.26;5;LUCD;UNION DE LA DROITE ET DU;UNION DE LA DROITE ET DU CENTRE;MORANÇAIS Christelle;87;9.89;42.23;200071868;CC des Vallées du Haut-Anjou;52;Pays de la Loire;47.601193,-0.835019
49;Maine-et-Loire;Maine-et-Loire;49367;Erdre-en-Anjou;6;859;669;77,88;190;22,12;3;0.35;1.58;4;0.47;2.11;183;21.3;96.32;2;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;LE BELLER Eddy;8;0.93;4.37;200071868;CC des Vallées du Haut-Anjou;52;Pays de la Loire;
49;Maine-et-Loire;Maine-et-Loire;49370;Verrie;1;370;226;61,08;144;38,92;1;0.27;0.69;16;4.32;11.11;127;34.32;88.19;4;LUC;REGION TOUS LES PROGRES;LA REGION DE TOUS LES PROGRES;DE RUGY François;12;3.24;9.45;200071876;CA Saumur Val de Loire;52;Pays de la Loire;
49;Maine-et-Loire;Maine-et-Loire;49373;Lys-Haut-Layon;3;322;215;66,77;107;33,23;4;1.24;3.74;2;0.62;1.87;101;31.37;94.39;5;LUCD;UNION DE LA DROITE ET DU;UNION DE LA DROITE ET DU CENTRE;MORANÇAIS Christelle;46;14.29;45.54;200071678;CA du Choletais;52;Pays de la Loire;47.108759,-0.468718
49;Maine-et-Loire;Maine-et-Loire;49373;Lys-Haut-Layon;7;227;160;70,48;67;29,52;4;1.76;5.97;2;0.88;2.99;61;26.87;91.04;8;LRN;POUR UNE REGION QUI VOUS;POUR UNE REGION QUI VOUS PROTEGE-Liste soutenue par le Rassemblement National;JUVIN Hervé;9;3.96;14.75;200071678;CA du Choletais;52;Pays de la Loire;47.175127,-0.408676
49;Maine-et-Loire;Maine-et-Loire;49373;Lys-Haut-Layon;8;547;374;68,37;173;31,63;7;1.28;4.05;3;0.55;1.73;163;29.8;94.22;8;LRN;POUR UNE REGION QUI VOUS;POUR UNE REGION QUI VOUS PROTEGE-Liste soutenue par le Rassemblement National;JUVIN Hervé;20;3.66;12.27;200071678;CA du Choletais;52;Pays de la Loire;47.200151,-0.427797
49;Maine-et-Loire;Maine-et-Loire;49373;Lys-Haut-Layon;10;491;310;63,14;181;36,86;6;1.22;3.31;7;1.43;3.87;168;34.22;92.82;3;LDIV;UN NÔTRE MONDE;UN NÔTRE MONDE PAYS DE LA LOIRE;RIGAUDEAU Linda;0;0.0;0.0;200071678;CA du Choletais;52;Pays de la Loire;47.162494,-0.54852
49;Maine-et-Loire;Maine-et-Loire;49378;Vivy;2;1007;711;70,61;296;29,39;22;2.18;7.43;4;0.4;1.35;270;26.81;91.22;4;LUC;REGION TOUS LES PROGRES;LA REGION DE TOUS LES PROGRES;DE RUGY François;36;3.57;13.33;200071876;CA Saumur Val de Loire;52;Pays de la Loire;47.328065,-0.060089
50;Manche;Manche;50003;Agon-Coutainville;3;900;441;49;459;51;6;0.67;1.31;4;0.44;0.87;449;49.89;97.82;2;LUC;NORMANDIE TERRE D'AVENIR;NORMANDIE TERRE D'AVENIR;BONNATERRE Laurent;91;10.11;20.27;200067023;CC Coutances Mer et Bocage;28;Normandie;49.045503,-1.592167
50;Manche;Manche;50003;Agon-Coutainville;3;900;441;49;459;51;6;0.67;1.31;4;0.44;0.87;449;49.89;97.82;5;LUGE;LA NORMANDIE NOUS RASSEMB;LA NORMANDIE NOUS RASSEMBLE;BOULANGER Mélanie;99;11.0;22.05;200067023;CC Coutances Mer et Bocage;28;Normandie;49.045503,-1.592167
50;Manche;Manche;50006;Amigny;1;118;73;61,86;45;38,14;0;0.0;0.0;0;0.0;0.0;45;38.14;100.0;7;LRN;FAIRE GAGNER LA NORMANDIE;FAIRE GAGNER LA NORMANDIE LISTE SOUTENUE PAR LE RASSEMBLEMENT NATIONAL;BAY Nicolas;19;16.1;42.22;200066389;CA Saint-Lô Agglo;28;Normandie;49.15549,-1.17964
50;Manche;Manche;50023;Auvers;1;511;348;68,1;163;31,9;6;1.17;3.68;2;0.39;1.23;155;30.33;95.09;7;LRN;FAIRE GAGNER LA NORMANDIE;FAIRE GAGNER LA NORMANDIE LISTE SOUTENUE PAR LE RASSEMBLEMENT NATIONAL;BAY Nicolas;34;6.65;21.94;200042729;CC de la Baie du Cotentin;28;Normandie;49.294513,-1.326265
50;Manche;Manche;50024;Auxais;1;128;80;62,5;48;37,5;0;0.0;0.0;0;0.0;0.0;48;37.5;100.0;5;LUGE;LA NORMANDIE NOUS RASSEMB;LA NORMANDIE NOUS RASSEMBLE;BOULANGER Mélanie;10;7.81;20.83;200067031;CC Côte Ouest Centre Manche;28;Normandie;49.212626,-1.301865
50;Manche;Manche;50025;Avranches;1;994;631;63,48;363;36,52;6;0.6;1.65;1;0.1;0.28;356;35.81;98.07;1;LEXG;LO FAIRE ENTENDRE LE CAMP;Lutte ouvrière - faire entendre le camp des travailleurs;LE MANACH Pascal;9;0.91;2.53;200069425;CA Mont-Saint-Michel-Normandie;28;Normandie;
50;Manche;Manche;50025;Avranches;2;897;663;73,91;234;26,09;8;0.89;3.42;16;1.78;6.84;210;23.41;89.74;6;LUCD;VIVRE LA NORMANDIE;VIVRE LA NORMANDIE AVEC HERVE MORIN;MORIN Hervé;90;10.03;42.86;200069425;CA Mont-Saint-Michel-Normandie;28;Normandie;
50;Manche;Manche;50036;Baupte;1;321;223;69,47;98;30,53;4;1.25;4.08;0;0.0;0.0;94;29.28;95.92;7;LRN;FAIRE GAGNER LA NORMANDIE;FAIRE GAGNER LA NORMANDIE LISTE SOUTENUE PAR LE RASSEMBLEMENT NATIONAL;BAY Nicolas;21;6.54;22.34;200042729;CC de la Baie du Cotentin;28;Normandie;49.308952,-1.365884
50;Manche;Manche;50040;Beauficel;1;128;71;55,47;57;44,53;2;1.56;3.51;0;0.0;0.0;55;42.97;96.49;7;LRN;FAIRE GAGNER LA NORMANDIE;FAIRE GAGNER LA NORMANDIE LISTE SOUTENUE PAR LE RASSEMBLEMENT NATIONAL;BAY Nicolas;6;4.69;10.91;200069425;CA Mont-Saint-Michel-Normandie;28;Normandie;48.74083,-0.961008
50;Manche;Manche;50041;La Hague;2;516;356;68,99;160;31,01;4;0.78;2.5;2;0.39;1.25;154;29.84;96.25;6;LUCD;VIVRE LA NORMANDIE;VIVRE LA NORMANDIE AVEC HERVE MORIN;MORIN Hervé;54;10.47;35.06;200067205;CA du Cotentin;28;Normandie;49.612985,-1.741959
50;Manche;Manche;50041;La Hague;2;516;356;68,99;160;31,01;4;0.78;2.5;2;0.39;1.25;154;29.84;96.25;7;LRN;FAIRE GAGNER LA NORMANDIE;FAIRE GAGNER LA NORMANDIE LISTE SOUTENUE PAR LE RASSEMBLEMENT NATIONAL;BAY Nicolas;31;6.01;20.13;200067205;CA du Cotentin;28;Normandie;49.612985,-1.741959
50;Manche;Manche;50041;La Hague;8;732;509;69,54;223;30,46;9;1.23;4.04;0;0.0;0.0;214;29.23;95.96;5;LUGE;LA NORMANDIE NOUS RASSEMB;LA NORMANDIE NOUS RASSEMBLE;BOULANGER Mélanie;53;7.24;24.77;200067205;CA du Cotentin;28;Normandie;49.621731,-1.721839
50;Manche;Manche;50041;La Hague;13;402;229;56,97;173;43,03;6;1.49;3.47;1;0.25;0.58;166;41.29;95.95;7;LRN;FAIRE GAGNER LA NORMANDIE;FAIRE GAGNER LA NORMANDIE LISTE SOUTENUE PAR LE RASSEMBLEMENT NATIONAL;BAY Nicolas;9;2.24;5.42;200067205;CA du Cotentin;28;Normandie;49.702279,-1.843102
50;Manche;Manche;50041;La Hague;16;513;371;72,32;142;27,68;2;0.39;1.41;0;0.0;0.0;140;27.29;98.59;1;LEXG;LO FAIRE ENTENDRE LE CAMP;Lutte ouvrière - faire entendre le camp des travailleurs;LE MANACH Pascal;3;0.58;2.14;200067205;CA du Cotentin;28;Normandie;49.641248,-1.715124
50;Manche;Manche;50041;La Hague;18;792;496;62,63;296;37,37;6;0.76;2.03;1;0.13;0.34;289;36.49;97.64;2;LUC;NORMANDIE TERRE D'AVENIR;NORMANDIE TERRE D'AVENIR;BONNATERRE Laurent;28;3.54;9.69;200067205;CA du Cotentin;28;Normandie;49.673052,-1.737545
50;Manche;Manche;50052;Beuzeville-la-Bastille;1;127;72;56,69;55;43,31;2;1.57;3.64;3;2.36;5.45;50;39.37;90.91;6;LUCD;VIVRE LA NORMANDIE;VIVRE LA NORMANDIE AVEC HERVE MORIN;MORIN Hervé;26;20.47;52.0;200042729;CC de la Baie du Cotentin;28;Normandie;49.355029,-1.366801
50;Manche;Manche;50062;Boisyvon;1;80;50;62,5;30;37,5;7;8.75;23.33;1;1.25;3.33;22;27.5;73.33;6;LUCD;VIVRE LA NORMANDIE;VIVRE LA NORMANDIE AVEC HERVE MORIN;MORIN Hervé;14;17.5;63.64;200043354;CC de Villedieu Intercom;28;Normandie;48.805438,-1.128578
50;Manche;Manche;50064;La Bonneville;1;140;79;56,43;61;43,57;2;1.43;3.28;1;0.71;1.64;58;41.43;95.08;3;LDIV;POUR VOUS, AVEC VOUS;Pour vous, avec vous;KERBARH Stéphanie;0;0.0;0.0;200067205;CA du Cotentin;28;Normandie;49.393554,-1.454448
50;Manche;Manche;50069;Bourguenolles;1;256;191;74,61;65;25,39;1;0.39;1.54;1;0.39;1.54;63;24.61;96.92;5;LUGE;LA NORMANDIE NOUS RASSEMB;LA NORMANDIE NOUS RASSEMBLE;BOULANGER Mélanie;9;3.52;14.29;200043354;CC de Villedieu Intercom;28;Normandie;48.803738,-1.297152
50;Manche;Manche;50076;Bréhal;1;916;553;60,37;363;39,63;8;0.87;2.2;6;0.66;1.65;349;38.1;96.14;2;LUC;NORMANDIE TERRE D'AVENIR;NORMANDIE TERRE D'AVENIR;BONNATERRE Laurent;30;3.28;8.6;200042604;CC de Granville,Terre et Mer;28;Normandie;48.899085,-1.512088
50;Manche;Manche;50078;Bretteville-sur-Ay;1;360;212;58,89;148;41,11;2;0.56;1.35;3;0.83;2.03;143;39.72;96.62;1;LEXG;LO FAIRE ENTENDRE LE CAMP;Lutte ouvrière - faire entendre le camp des travailleurs;LE MANACH Pascal;2;0.56;1.4;200067031;CC Côte Ouest Centre Manche;28;Normandie;49.261375,-1.630956
50;Manche;Manche;50082;Bricquebec-en-Cotentin;4;112;85;75,89;27;24,11;0;0.0;0.0;1;0.89;3.7;26;23.21;96.3;2;LUC;NORMANDIE TERRE D'AVENIR;NORMANDIE TERRE D'AVENIR;BONNATERRE Laurent;1;0.89;3.85;200067205;CA du Cotentin;28;Normandie;49.46652,-1.654877
50;Manche;Manche;50082;Bricquebec-en-Cotentin;6;143;99;69,23;44;30,77;1;0.7;2.27;0;0.0;0.0;43;30.07;97.73;6;LUCD;VIVRE LA NORMANDIE;VIVRE LA NORMANDIE AVEC HERVE MORIN;MORIN Hervé;16;11.19;37.21;200067205;CA du Cotentin;28;Normandie;49.46652,-1.654877
50;Manche;Manche;50094;Camprond;1;303;203;67;100;33;3;0.99;3.0;5;1.65;5.0;92;30.36;92.0;3;LDIV;POUR VOUS, AVEC VOUS;Pour vous, avec vous;KERBARH Stéphanie;0;0.0;0.0;200067023;CC Coutances Mer et Bocage;28;Normandie;
50;Manche;Manche;50094;Camprond;1;303;203;67;100;33;3;0.99;3.0;5;1.65;5.0;92;30.36;92.0;7;LRN;FAIRE GAGNER LA NORMANDIE;FAIRE GAGNER LA NORMANDIE LISTE SOUTENUE PAR LE RASSEMBLEMENT NATIONAL;BAY Nicolas;16;5.28;17.39;200067023;CC Coutances Mer et Bocage;28;Normandie;
50;Manche;Manche;50095;Canisy;1;766;488;63,71;278;36,29;16;2.09;5.76;11;1.44;3.96;251;32.77;90.29;6;LUCD;VIVRE LA NORMANDIE;VIVRE LA NORMANDIE AVEC HERVE MORIN;MORIN Hervé;114;14.88;45.42;200066389;CA Saint-Lô Agglo;28;Normandie;49.076146,-1.175061
50;Manche;Manche;50097;Canville-la-Rocque;1;104;58;55,77;46;44,23;6;5.77;13.04;1;0.96;2.17;39;37.5;84.78;4;LUG;RASSEMBLEMENT DE LA GAUCH;Rassemblement de la gauche combative, républicaine et écologiste, conduit par Sébastien Jumel, député, soutenu par la France Insoumise, le Parti Communiste Français, le Parti Radical de Gauche, et des milliers de Normandes et Normands. La région qui prend soin, la Normandie qui nous ressemble.;JUMEL Sébastien;0;0.0;0.0;200067205;CA du Cotentin;28;Normandie;
50;Manche;Manche;50097;Canville-la-Rocque;1;104;58;55,77;46;44,23;6;5.77;13.04;1;0.96;2.17;39;37.5;84.78;5;LUGE;LA NORMANDIE NOUS RASSEMB;LA NORMANDIE NOUS RASSEMBLE;BOULANGER Mélanie;4;3.85;10.26;200067205;CA du Cotentin;28;Normandie;
50;Manche;Manche;50099;Carentan-les-Marais;3;1009;697;69,08;312;30,92;13;1.29;4.17;4;0.4;1.28;295;29.24;94.55;6;LUCD;VIVRE LA NORMANDIE;VIVRE LA NORMANDIE AVEC HERVE MORIN;MORIN Hervé;122;12.09;41.36;200042729;CC de la Baie du Cotentin;28;Normandie;49.304629,-1.248539
50;Manche;Manche;50099;Carentan-les-Marais;10;304;216;71,05;88;28,95;3;0.99;3.41;4;1.32;4.55;81;26.64;92.05;3;LDIV;POUR VOUS, AVEC VOUS;Pour vous, avec vous;KERBARH Stéphanie;1;0.33;1.23;200042729;CC de la Baie du Cotentin;28;Normandie;49.298777,-1.178326
50;Manche;Manche;50106;Cavigny;1;181;100;55,25;81;44,75;2;1.1;2.47;3;1.66;3.7;76;41.99;93.83;1;LEXG;LO FAIRE ENTENDRE LE CAMP;Lutte ouvrière - faire entendre le camp des travailleurs;LE MANACH Pascal;1;0.55;1.32;200066389;CA Saint-Lô Agglo;28;Normandie;49.193381,-1.109185
50;Manche;Manche;50109;Cérences;1;1473;1116;75,76;357;24,24;25;1.7;7.0;7;0.48;1.96;325;22.06;91.04;1;LEXG;LO FAIRE ENTENDRE LE CAMP;Lutte ouvrière - faire entendre le camp des travailleurs;LE MANACH Pascal;21;1.43;6.46;200042604;CC de Granville,Terre et Mer;28;Normandie;48.916406,-1.435887
